CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeBand,AgeBand_Num,CreditTier,CreditTier_Num,TenureSegment,TenureSegment_Num,HasBalance,BalanceTier,BalanceTier_Num,SalaryTier,SalaryTier_Num,BalanceToSalaryRatio,SalaryBalanceMismatch,IsPremiumCustomer,ProductDepthIndex,ProductBreadth,IsMultiProduct,IsFullSuiteUser,CrCardStickiness,EngagementTier,EngagementTier_Num,ActiveAndMultiProduct,InactiveAndSingleProduct,RelationshipStrengthIndex,RSI_Band,RSI_Band_Num,HighBalanceDisengaged,IsStickyCustomer,SilentChurnRisk,ActiveRetained,InactiveChurned,RetentionRiskScore,RiskBand,RiskBand_Num,GeoChurnRate,GeoRiskIndex,AgeActivityScore,BalanceActivityScore,ProductTenureScore,CreditActiveScore,WealthEngagementGap,Geography_France,Geography_Germany,Geography_Spain,Gender_Male
755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1,36-45 (Gen-X),2,Very Good,4,Established (3-6yr),2,1,Premium (150k+),4,Low,0,9.749217,0,1,0.666667,Multi-Product,1,1,1,Inactive-High-Balance,3,0,0,3.7,Weak,1,1,0,0,0,1,95.0,Very High Risk,4,0.324432,32.4432,0,0.0,5.8377304471659395,0,0,0,1,0,1
769,Spain,Male,38,6,0.0,2,0,0,104393.78,0,36-45 (Gen-X),2,Very Good,4,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,4.2,Moderate,2,0,0,0,0,0,49.0,Moderate Risk,2,0.166734,16.6734,0,0.0,3.8918202981106265,0,0,0,0,1,1
620,France,Female,33,9,127638.35,1,1,1,192717.57,0,26-35 (Millennial),1,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.662308,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.55,Strong,3,0,0,0,1,0,28.0,Low Risk,1,0.161548,16.1548,33,127.6384,2.302585092994046,620,0,1,0,0,0
725,France,Male,31,8,0.0,2,1,1,59650.42,0,26-35 (Millennial),1,Good,3,Loyal (6-9yr),3,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.6,Very Strong,4,0,1,0,1,0,8.0,Very Low Risk,0,0.161548,16.1548,31,0.0,4.394449154672439,725,0,1,0,0,1
818,Germany,Female,72,8,135290.42,2,1,1,63729.72,0,66+ (Senior),5,Exceptional,5,Loyal (6-9yr),3,1,High (100-150k),3,Lower-Mid,1,2.122878,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,9.35,Very Strong,4,0,1,0,1,0,6.0,Very Low Risk,0,0.324432,32.4432,72,135.2904,4.394449154672439,818,0,0,1,0,0
624,France,Female,71,4,170252.05,3,1,1,73679.59,1,66+ (Senior),5,Fair,2,Established (3-6yr),2,1,Premium (150k+),4,Lower-Mid,1,2.310708,0,1,0.666667,Multi-Product,1,1,1,Active-Engaged,0,1,0,6.3,Strong,3,0,0,0,0,0,54.0,Moderate Risk,2,0.161548,16.1548,71,170.252,4.828313737302301,624,0,1,0,0,0
669,Germany,Female,35,4,108269.2,2,1,0,174969.92,0,26-35 (Millennial),1,Fair,2,Established (3-6yr),2,1,High (100-150k),3,High,3,0.618788,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.55,Moderate,2,0,0,0,0,0,53.0,Moderate Risk,2,0.324432,32.4432,0,0.0,3.2188758248682006,0,1,0,1,0,0
712,France,Female,32,1,0.0,2,1,0,1703.58,0,26-35 (Millennial),1,Good,3,New (<1yr),0,0,Zero Balance,0,Low,0,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.2,Moderate,2,0,0,0,0,0,54.5,Moderate Risk,2,0.161548,16.1548,0,0.0,1.3862943611198906,0,0,1,0,0,0
603,Germany,Female,35,9,145623.36,1,1,0,163181.62,0,26-35 (Millennial),1,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.892401,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,4.55,Moderate,2,1,0,1,0,0,67.0,High Risk,3,0.324432,32.4432,0,0.0,2.302585092994046,0,1,0,1,0,0
597,France,Female,41,4,145809.53,2,1,1,52319.26,0,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,1,High (100-150k),3,Lower-Mid,1,2.786919,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.55,Very Strong,4,0,0,0,1,0,4.0,Very Low Risk,0,0.161548,16.1548,41,145.8095,3.2188758248682006,597,0,1,0,0,0
580,Germany,Male,76,2,130334.84,2,1,1,51672.08,0,66+ (Senior),5,Poor,1,Early (1-3yr),1,1,High (100-150k),3,Lower-Mid,1,2.522346,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.15,Very Strong,4,0,0,0,1,0,15.0,Very Low Risk,0,0.324432,32.4432,76,130.3348,2.1972245773362196,580,0,0,1,0,1
718,France,Female,39,3,0.0,2,1,1,145355.11,0,36-45 (Gen-X),2,Good,3,Early (1-3yr),1,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,7.6,Strong,3,0,0,0,1,0,15.5,Very Low Risk,0,0.161548,16.1548,39,0.0,2.772588722239781,718,0,1,0,0,0
527,Spain,Male,53,8,0.0,1,1,1,51711.57,0,46-55 (Mid-Career),3,Poor,1,Loyal (6-9yr),3,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.6,Strong,3,0,0,0,1,0,33.0,Low Risk,1,0.166734,16.6734,53,0.0,2.1972245773362196,527,0,0,0,1,1
729,Spain,Female,42,1,0.0,2,1,1,149535.97,0,36-45 (Gen-X),2,Good,3,New (<1yr),0,0,Zero Balance,0,High,3,0.0,1,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,7.2,Strong,3,0,0,0,1,0,18.5,Very Low Risk,0,0.166734,16.6734,42,0.0,1.3862943611198906,729,0,0,0,1,0
746,France,Female,24,4,0.0,1,0,1,94105.0,0,18-25 (Gen-Z),0,Very Good,4,Established (3-6yr),2,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,4.8,Moderate,2,0,0,0,1,0,41.0,Low Risk,1,0.161548,16.1548,24,0.0,1.6094379124341003,746,0,1,0,0,0
699,Germany,Female,54,3,111009.32,1,1,1,155905.79,1,46-55 (Mid-Career),3,Good,3,Early (1-3yr),1,1,High (100-150k),3,High,3,0.712028,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.35,Strong,3,0,0,0,0,0,43.5,Low Risk,1,0.324432,32.4432,54,111.0093,1.3862943611198906,699,0,0,1,0,0
759,France,Female,46,2,0.0,1,1,1,138380.11,0,46-55 (Mid-Career),3,Very Good,4,Early (1-3yr),1,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,5.4,Moderate,2,0,0,0,1,0,42.0,Low Risk,1,0.161548,16.1548,46,0.0,1.0986122886681098,759,0,1,0,0,0
748,France,Female,39,3,157371.54,1,0,1,97734.3,0,36-45 (Gen-X),2,Very Good,4,Early (1-3yr),1,1,Premium (150k+),4,Lower-Mid,1,1.610198,0,1,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.6,Moderate,2,0,0,0,1,0,32.5,Low Risk,1,0.161548,16.1548,39,157.3715,1.3862943611198906,748,0,1,0,0,0
698,Spain,Female,63,5,0.0,1,1,1,173576.71,0,56-65 (Pre-Retirement),4,Good,3,Established (3-6yr),2,0,Zero Balance,0,High,3,0.0,1,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.0,Moderate,2,0,0,0,1,0,37.5,Low Risk,1,0.166734,16.6734,63,0.0,1.791759469228055,698,0,0,0,1,0
686,France,Male,37,9,134560.62,1,1,0,27596.39,0,36-45 (Gen-X),2,Good,3,Loyal (6-9yr),3,1,High (100-150k),3,Low,0,4.876023,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,4.55,Moderate,2,1,0,1,0,0,59.0,Moderate Risk,2,0.161548,16.1548,0,0.0,2.302585092994046,0,0,1,0,0,1
679,France,Male,40,1,0.0,1,1,1,16897.19,0,36-45 (Gen-X),2,Good,3,New (<1yr),0,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,5.2,Moderate,2,0,0,0,1,0,43.5,Low Risk,1,0.161548,16.1548,40,0.0,0.6931471805599453,679,0,1,0,0,1
682,Germany,Male,36,5,72373.62,2,1,0,36895.99,0,36-45 (Gen-X),2,Good,3,Established (3-6yr),2,1,Mid (50-100k),2,Low,0,1.961558,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.5,Moderate,2,0,0,0,0,0,51.5,Moderate Risk,2,0.324432,32.4432,0,0.0,3.58351893845611,0,0,0,1,0,1
778,France,Female,34,7,109564.1,1,0,1,113046.81,0,26-35 (Millennial),1,Very Good,4,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,0.969192,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,6.15,Strong,3,0,0,0,1,0,31.5,Low Risk,1,0.161548,16.1548,34,109.5641,2.0794415416798357,778,0,1,0,0,0
742,France,Female,25,4,132116.13,2,1,0,129933.5,0,18-25 (Gen-Z),0,Very Good,4,Established (3-6yr),2,1,High (100-150k),3,Upper-Mid,2,1.016798,0,1,0.333333,Dual-Product,1,0,1,Inactive-High-Balance,3,0,0,5.55,Moderate,2,1,0,0,0,0,40.0,Low Risk,1,0.161548,16.1548,0,0.0,3.2188758248682006,0,0,1,0,0,0
649,Germany,Male,24,7,101195.23,1,0,0,133091.32,0,18-25 (Gen-Z),0,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,0.760344,0,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,3.15,Weak,1,0,0,0,0,0,75.5,Very High Risk,4,0.324432,32.4432,0,0.0,2.0794415416798357,0,0,0,1,0,1
763,France,Male,67,1,149436.73,2,0,1,106282.74,0,66+ (Senior),5,Very Good,4,New (<1yr),0,1,High (100-150k),3,Upper-Mid,2,1.40603,0,1,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,6.95,Strong,3,0,0,0,1,0,10.5,Very Low Risk,0,0.161548,16.1548,67,149.4367,1.3862943611198906,763,0,1,0,0,1
595,Germany,Male,30,9,130682.11,2,1,1,57862.88,0,26-35 (Millennial),1,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,Lower-Mid,1,2.258479,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,9.55,Very Strong,4,0,1,0,1,0,6.0,Very Low Risk,0,0.324432,32.4432,30,130.6821,4.605170185988092,595,0,0,1,0,1
628,Germany,Female,51,10,115280.49,2,0,0,12628.61,1,46-55 (Mid-Career),3,Fair,2,Veteran (9-10yr),4,1,High (100-150k),3,Low,0,9.128518,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,5.75,Moderate,2,0,0,0,0,1,49.0,Moderate Risk,2,0.324432,32.4432,0,0.0,4.795790545596741,0,0,0,1,0,0
625,France,Female,36,8,129944.39,2,0,0,198914.8,0,36-45 (Gen-X),2,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.653267,0,1,0.333333,Dual-Product,1,0,0,Inactive-High-Balance,3,0,0,5.35,Moderate,2,1,0,0,0,0,36.0,Low Risk,1,0.161548,16.1548,0,0.0,4.394449154672439,0,1,1,0,0,0
733,France,Male,36,5,0.0,2,1,1,109127.54,0,36-45 (Gen-X),2,Good,3,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.0,Strong,3,0,1,0,1,0,12.5,Very Low Risk,0,0.161548,16.1548,36,0.0,3.58351893845611,733,0,1,0,0,1
665,Spain,Female,32,10,0.0,1,1,1,22487.45,0,26-35 (Millennial),1,Fair,2,Veteran (9-10yr),4,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.0,Strong,3,0,0,0,1,0,33.0,Low Risk,1,0.166734,16.6734,32,0.0,2.3978952727983707,665,0,0,0,1,0
805,Germany,Male,56,6,151802.29,1,1,0,46791.09,1,56-65 (Pre-Retirement),4,Exceptional,5,Established (3-6yr),2,1,Premium (150k+),4,Low,0,3.244256,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,4.2,Moderate,2,1,0,1,0,1,70.0,High Risk,3,0.324432,32.4432,0,0.0,1.9459101490553132,0,0,0,1,0,1
725,France,Male,38,6,0.0,2,1,1,158697.28,0,36-45 (Gen-X),2,Good,3,Established (3-6yr),2,0,Zero Balance,0,High,3,0.0,1,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.2,Very Strong,4,0,1,0,1,0,11.0,Very Low Risk,0,0.161548,16.1548,38,0.0,3.8918202981106265,725,0,1,0,0,1
554,France,Female,38,3,138731.95,1,1,1,194138.36,0,36-45 (Gen-X),2,Poor,1,Early (1-3yr),1,1,High (100-150k),3,High,3,0.714603,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.35,Strong,3,0,0,0,1,0,30.5,Low Risk,1,0.161548,16.1548,38,138.732,1.3862943611198906,554,0,1,0,0,0
675,Spain,Female,35,8,155621.08,1,0,1,35177.31,0,26-35 (Millennial),1,Good,3,Loyal (6-9yr),3,1,Premium (150k+),4,Low,0,4.423905,0,1,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,6.6,Strong,3,0,0,0,1,0,25.0,Very Low Risk,0,0.166734,16.6734,35,155.6211,2.1972245773362196,675,0,0,0,1,0
556,France,Female,54,4,150005.38,1,1,0,157015.5,1,46-55 (Mid-Career),3,Poor,1,Established (3-6yr),2,1,Premium (150k+),4,High,3,0.955354,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,3.8,Weak,1,1,0,1,0,1,65.0,High Risk,3,0.161548,16.1548,0,0.0,1.6094379124341003,0,1,1,0,0,0
635,Spain,Female,48,2,0.0,2,1,1,136551.25,0,46-55 (Mid-Career),3,Fair,2,Early (1-3yr),1,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,7.4,Strong,3,0,0,0,1,0,17.0,Very Low Risk,0,0.166734,16.6734,48,0.0,2.1972245773362196,635,0,0,0,1,0
601,France,Male,47,1,64430.06,2,0,1,96517.97,0,46-55 (Mid-Career),3,Fair,2,New (<1yr),0,1,Mid (50-100k),2,Lower-Mid,1,0.667545,0,0,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,6.7,Strong,3,0,0,0,1,0,15.5,Very Low Risk,0,0.161548,16.1548,47,64.4301,1.3862943611198906,601,0,1,0,0,1
600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1,46-55 (Mid-Career),3,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,Lower-Mid,1,1.134914,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.15,Moderate,2,0,0,0,0,1,73.5,High Risk,3,0.324432,32.4432,0,0.0,2.0794415416798357,0,0,0,1,0,1
758,Spain,Male,40,3,0.0,2,0,0,96097.65,0,36-45 (Gen-X),2,Very Good,4,Early (1-3yr),1,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,0,Inactive-Disengaged,2,0,0,3.6,Weak,1,0,0,0,0,0,53.5,Moderate Risk,2,0.166734,16.6734,0,0.0,2.772588722239781,0,0,0,0,1,1
606,Germany,Female,41,4,132670.53,1,1,0,156476.36,1,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,1,High (100-150k),3,High,3,0.847863,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,3.55,Weak,1,1,0,1,0,1,73.0,High Risk,3,0.324432,32.4432,0,0.0,1.6094379124341003,0,1,0,1,0,0
640,France,Female,67,3,0.0,1,0,1,42964.63,0,66+ (Senior),5,Fair,2,Early (1-3yr),1,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,4.6,Moderate,2,0,0,0,1,0,42.5,Low Risk,1,0.161548,16.1548,67,0.0,1.3862943611198906,640,0,1,0,0,0
753,Germany,Female,38,1,117314.92,1,1,0,122021.33,1,36-45 (Gen-X),2,Very Good,4,New (<1yr),0,1,High (100-150k),3,Upper-Mid,2,0.96143,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,2.95,Weak,1,0,0,0,0,1,82.5,Very High Risk,4,0.324432,32.4432,0,0.0,0.6931471805599453,0,0,0,1,0,0
559,Spain,Male,38,3,145874.35,1,1,0,56311.39,1,36-45 (Gen-X),2,Poor,1,Early (1-3yr),1,1,High (100-150k),3,Lower-Mid,1,2.590495,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,3.35,Weak,1,1,0,1,0,1,66.5,High Risk,3,0.166734,16.6734,0,0.0,1.3862943611198906,0,0,0,0,1,1
754,Spain,Female,50,7,146777.44,2,0,1,150685.52,0,46-55 (Mid-Career),3,Very Good,4,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.974065,0,1,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,8.15,Very Strong,4,0,0,0,1,0,1.5,Very Low Risk,0,0.166734,16.6734,50,146.7774,4.1588830833596715,754,0,0,0,1,0
621,Germany,Male,51,4,109978.83,1,0,0,177740.58,1,46-55 (Mid-Career),3,Fair,2,Established (3-6yr),2,1,High (100-150k),3,High,3,0.61876,0,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,2.55,Weak,1,0,0,0,0,1,80.0,Very High Risk,4,0.324432,32.4432,0,0.0,1.6094379124341003,0,1,0,1,0,1
654,France,Female,37,5,0.0,1,0,1,71492.28,0,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.0,Moderate,2,0,0,0,1,0,39.5,Low Risk,1,0.161548,16.1548,37,0.0,1.791759469228055,654,0,1,0,0,0
650,Spain,Male,24,8,108881.73,1,1,0,104492.83,0,18-25 (Gen-Z),0,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,1.042002,0,0,0.0,Single-Product,0,0,1,Inactive-Disengaged,2,0,1,4.35,Moderate,2,0,0,0,0,0,64.0,High Risk,3,0.166734,16.6734,0,0.0,2.1972245773362196,0,0,0,0,1,1
831,Spain,Female,44,10,0.0,1,0,1,47729.33,0,36-45 (Gen-X),2,Exceptional,5,Veteran (9-10yr),4,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,6.0,Moderate,2,0,0,0,1,0,35.0,Low Risk,1,0.166734,16.6734,44,0.0,2.3978952727983707,831,0,0,0,1,0
519,France,Male,39,2,112957.26,2,1,0,97593.16,0,36-45 (Gen-X),2,Poor,1,Early (1-3yr),1,1,High (100-150k),3,Lower-Mid,1,1.15743,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.15,Moderate,2,0,0,0,0,0,48.0,Moderate Risk,2,0.161548,16.1548,0,0.0,2.1972245773362196,0,0,1,0,0,1
552,Germany,Female,42,8,103362.14,1,0,1,186869.58,1,36-45 (Gen-X),2,Poor,1,Loyal (6-9yr),3,1,High (100-150k),3,High,3,0.553124,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,6.35,Strong,3,0,0,0,0,0,38.0,Low Risk,1,0.324432,32.4432,42,103.3621,2.1972245773362196,552,0,0,1,0,0
577,Spain,Male,41,4,89015.61,1,0,1,135227.23,0,36-45 (Gen-X),2,Poor,1,Established (3-6yr),2,1,Mid (50-100k),2,Upper-Mid,2,0.658267,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,5.3,Moderate,2,0,0,0,1,0,36.0,Low Risk,1,0.166734,16.6734,41,89.0156,1.6094379124341003,577,0,0,0,1,1
576,Spain,Male,45,5,133618.01,1,0,0,135244.87,0,36-45 (Gen-X),2,Poor,1,Established (3-6yr),2,1,High (100-150k),3,Upper-Mid,2,0.987971,0,1,0.0,Single-Product,0,0,0,Inactive-High-Balance,3,0,1,2.75,Weak,1,1,0,1,0,0,65.5,High Risk,3,0.166734,16.6734,0,0.0,1.791759469228055,0,0,0,0,1,1
646,France,Male,40,5,93680.43,2,1,1,179473.26,0,36-45 (Gen-X),2,Fair,2,Established (3-6yr),2,1,Mid (50-100k),2,High,3,0.521974,0,0,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,8.5,Very Strong,4,0,1,0,1,0,7.5,Very Low Risk,0,0.161548,16.1548,40,93.6804,3.58351893845611,646,0,1,0,0,1
711,Germany,Female,45,1,97486.15,2,1,0,50610.62,0,36-45 (Gen-X),2,Good,3,New (<1yr),0,1,Mid (50-100k),2,Low,0,1.926199,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.7,Moderate,2,0,0,0,0,0,57.5,Moderate Risk,2,0.324432,32.4432,0,0.0,1.3862943611198906,0,0,0,1,0,0
806,Spain,Female,37,2,137794.18,2,0,1,75232.02,0,36-45 (Gen-X),2,Exceptional,5,Early (1-3yr),1,1,High (100-150k),3,Lower-Mid,1,1.83159,0,1,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,7.15,Strong,3,0,0,0,1,0,9.0,Very Low Risk,0,0.166734,16.6734,37,137.7942,2.1972245773362196,806,0,0,0,1,0
670,France,Female,39,8,101928.51,1,0,0,89205.54,0,36-45 (Gen-X),2,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,Lower-Mid,1,1.142625,0,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,3.35,Weak,1,0,0,0,0,0,66.0,High Risk,3,0.161548,16.1548,0,0.0,2.1972245773362196,0,0,1,0,0,0
679,Spain,Female,28,9,0.0,2,0,1,61761.77,0,26-35 (Millennial),1,Good,3,Loyal (6-9yr),3,0,Zero Balance,0,Lower-Mid,1,0.0,0,0,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,7.8,Strong,3,0,0,0,1,0,10.0,Very Low Risk,0,0.166734,16.6734,28,0.0,4.605170185988092,679,0,0,0,1,0
850,Spain,Female,39,6,0.0,2,1,0,103921.43,0,36-45 (Gen-X),2,Exceptional,5,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,5.2,Moderate,2,0,0,0,0,0,47.0,Moderate Risk,2,0.166734,16.6734,0,0.0,3.8918202981106265,0,0,0,0,1,0
670,Germany,Female,35,2,79585.96,1,0,1,198802.9,0,26-35 (Millennial),1,Fair,2,Early (1-3yr),1,1,Mid (50-100k),2,High,3,0.400326,0,0,0.0,Single-Product,0,0,0,Active-Low-Product,1,0,0,4.9,Moderate,2,0,0,0,1,0,47.0,Moderate Risk,2,0.324432,32.4432,35,79.586,1.0986122886681098,670,0,0,1,0,0
733,France,Female,24,3,161884.99,1,1,1,9617.24,0,18-25 (Gen-Z),0,Good,3,Early (1-3yr),1,1,Premium (150k+),4,Low,0,16.832791,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.6,Strong,3,0,0,0,1,0,30.5,Low Risk,1,0.161548,16.1548,24,161.885,1.3862943611198906,733,0,1,0,0,0
764,France,Female,39,1,129068.54,2,1,1,187905.12,0,36-45 (Gen-X),2,Very Good,4,New (<1yr),0,1,High (100-150k),3,High,3,0.686881,0,1,0.333333,Dual-Product,1,0,1,Active-Engaged,0,1,0,7.95,Strong,3,0,0,0,1,0,8.5,Very Low Risk,0,0.161548,16.1548,39,129.0685,1.3862943611198906,764,0,1,0,0,0
673,France,Female,42,4,0.0,2,1,0,121440.8,0,36-45 (Gen-X),2,Good,3,Established (3-6yr),2,0,Zero Balance,0,Upper-Mid,2,0.0,0,0,0.333333,Dual-Product,1,0,1,Inactive-Disengaged,2,0,0,4.8,Moderate,2,0,0,0,0,0,50.0,Moderate Risk,2,0.161548,16.1548,0,0.0,3.2188758248682006,0,0,1,0,0,0
588,Germany,Male,49,6,132623.76,3,1,0,36292.94,1,46-55 (Mid-Career),3,Fair,2,Established (3-6yr),2,1,High (100-150k),3,Low,0,3.654258,0,1,0.666667,Multi-Product,1,1,1,Inactive-High-Balance,3,0,0,3.45,Weak,1,1,0,0,0,1,95.0,Very High Risk,4,0.324432,32.4432,0,0.0,5.8377304471659395,0,0,0,1,0,1
564,Spain,Male,31,5,121461.87,1,1,1,20432.09,1,26-35 (Millennial),1,Poor,1,Established (3-6yr),2,1,High (100-150k),3,Low,0,5.944662,0,0,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,6.75,Strong,3,0,0,0,0,0,32.5,Low Risk,1,0.166734,16.6734,31,121.4619,1.791759469228055,564,0,0,0,1,1
715,France,Male,32,8,175307.32,1,1,0,187051.23,0,26-35 (Millennial),1,Good,3,Loyal (6-9yr),3,1,Premium (150k+),4,High,3,0.937216,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,4.6,Moderate,2,1,0,1,0,0,59.0,Moderate Risk,2,0.161548,16.1548,0,0.0,2.1972245773362196,0,1,1,0,0,1
621,France,Male,31,7,136658.61,1,1,1,148689.13,0,26-35 (Millennial),1,Fair,2,Loyal (6-9yr),3,1,High (100-150k),3,Upper-Mid,2,0.919089,0,1,0.0,Single-Product,0,0,1,Active-Low-Product,1,0,0,7.15,Strong,3,0,0,0,1,0,24.5,Very Low Risk,0,0.161548,16.1548,31,136.6586,2.0794415416798357,621,0,1,0,0,1
796,Spain,Female,23,3,146584.19,2,0,0,125445.8,0,18-25 (Gen-Z),0,Very Good,4,Early (1-3yr),1,1,High (100-150k),3,Upper-Mid,2,1.168506,0,1,0.333333,Dual-Product,1,0,0,Inactive-High-Balance,3,0,0,4.35,Moderate,2,1,0,0,0,0,43.5,Low Risk,1,0.166734,16.6734,0,0.0,2.772588722239781,0,0,0,0,1,0
672,France,Male,34,6,0.0,1,0,0,22736.06,0,26-35 (Millennial),1,Good,3,Established (3-6yr),2,0,Zero Balance,0,Low,0,0.0,0,0,0.0,Single-Product,0,0,0,Inactive-Disengaged,2,0,1,2.2,Weak,1,0,0,0,0,0,74.0,High Risk,3,0.161548,16.1548,0,0.0,1.9459101490553132,0,0,1,0,0,1
527,Spain,Female,46,10,131414.76,1,1,0,54947.51,0,46-55 (Mid-Career),3,Poor,1,Veteran (9-10yr),4,1,High (100-150k),3,Lower-Mid,1,2.391642,0,1,0.0,Single-Product,0,0,1,Inactive-High-Balance,3,0,1,4.75,Moderate,2,1,0,1,0,0,59.0,Moderate Risk,2,0.166734,16.6734,0,0.0,2.3978952727983707,0,0,0,0,1,0
722,France,Female,38,3,0.0,2,0,1,167984.72,0,36-45 (Gen-X),2,Good,3,Early (1-3yr),1,0,Zero Balance,0,High,3,0.0,1,0,0.333333,Dual-Product,1,0,0,Active-Engaged,0,1,0,6.6,Strong,3,0,0,0,1,0,17.5,Very Low Risk,0,0.161548,16.1548,38,0.0,2.772588722239781,722,0,1,0,0,0
